R9240407;575;>$300;9;no previous credits;other;$3 509,80;140-700;> 8 years;> 35;single;male;>8 years;ownership of house or land;;;;;;;;;;
M4784243;672;>$300;9;no previous credits;used car;$1 943,20;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
J9934149;413;no balance;18;no previous credits;retraining;$2 717,40;700-1400;1-5 years;< 15;single;male;1-5 years;car;;;;;;;;;;
J5698602;686;<= $300;36;no previous credits;furniture;$8 187,20;no savings;1-5 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
J1032643;687;>$300;10;no previous credits;new car;$4 061,40;>1400;<1 year;> 35;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K6979666;667;<= $300;21;paid back;retraining;$10 267,00;<140;5-8 years;15- 25;single;male;5-8 years;car;;;;;;;;;;
M4082983;613;<= $300;30;paid back;furniture;$4 223,80;no savings;> 8 years;< 15;single;male;>8 years;car;;;;;;;;;;
J6823437;618;>$300;18;N/A;furniture;$1 948,00;no savings;1-5 years;25-35;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
M6552156;403;no balance;12;no previous credits;other;$10 865,00;no savings;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
J6819482;645;>$300;18;no previous credits;furniture;$2 034,20;no savings;<1 year;15- 25;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
R1470979;655;no balance;48;no problems with current credits;retraining;$9 353,40;>1400;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
M8591552;587;<= $300;12;no previous credits;used car;$1 993,60;>1400;> 8 years;> 35;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
K7619919;602;>$300;43;paid back;other;$4 732,00;no savings;5-8 years;> 35;divorced/living apart/married;female;< 1 year;ownership of house or land;;;;;;;;;;
J2172915;660;>$300;15;N/A;used car;$3 060,40;>1400;5-8 years;> 35;divorced/living apart;female;>8 years;ownership of house or land;;;;;;;;;;
K3465301;644;>$300;12;no previous credits;furniture;$989,80;no savings;1-5 years;< 15;married/widowed;male;1-5 years;no assets;;;;;;;;;;
K3942649;546;>$300;18;paid back;other;$3 885,00;no savings;5-8 years;25-35;single;male;1-5 years;car;;;;;;;;;;
R6516532;677;>$300;48;no previous credits: no previous credits/paid back all previous credits;furniture;$14 310,80;>1400;5-8 years;< 15;single;male;5-8 years;life insurance;;;;;;;;;;
J9979187;433;no balance;48;no previous credits;furniture;$15 345,40;700-1400;5-8 years;> 35;single;male;1-5 years;ownership of house or land;;;;;;;;;;
K5704671;384;no running account;48;hesistant;used car;$9 966,60;no savings;1-5 years;15- 25;single;male;>8 years;ownership of house or land;;;;;;;;;;
K7239826;622;>$300;36;no previous credits: no previous credits/paid back all previous credits;new car;$15 475,60;>1400;1-5 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
J7776455;499;no balance;18;N/A;other;$1 458,80;>1400;1-5 years;15- 25;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
K7230758;636;>$300;12;paid back;used car;$1 761,20;no savings;<1 year;< 15;divorced/living apart/married;male;>8 years;car;;;;;;;;;;
J7257722;644;no running account;33;no previous credits;used car;$5 836,60;no savings;1-5 years;< 15;divorced/living apart/married;male;>8 years;car;;;;;;;;;;
M8712053;470;no balance;18;no previous credits;other;$1 821,40;no savings;> 8 years;< 15;married/widowed;male;5-8 years;no assets;;;;;;;;;;
K409407;414;no balance;15;problematic running accounts;other;$1 769,60;<140;1-5 years;25-35;married/widowed;male;1-5 years;car;;;;;;;;;;
M4064577;690;>$300: or checking account for atleast one year;7;no previous credits;furniture;$3 260,60;700-1400;<1 year;> 35;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
K5213537;659;<= $300;24;no previous credits;furniture;$1 927,80;<140;> 8 years;< 15;divorced/living apart/married;female;1-5 years;ownership of house or land;;;;;;;;;;
K1764013;612;no running account;8;paid back;business;$4 551,00;no savings;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
K4278320;645;>$300;18;paid back;furniture;$880,60;140-700;> 8 years;< 15;divorced/living apart;male;5-8 years;car;;;;;;;;;;
J7227617;725;<= $300;24;no problems with current credits;used car;$5 248,60;no savings;<1 year;25-35;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K3797656;505;no balance;48;paid back;used car;$7 134,40;no savings;1-5 years;25-35;divorced/living apart/married;female;5-8 years;car;;;;;;;;;;
R6133759;581;no balance;24;no problems with current credits;retraining;$8 964,20;no savings;<1 year;> 35;single;male;1-5 years;life insurance;;;;;;;;;;
J5461811;448;no running account;48;no previous credits;furniture;$9 798,60;no savings;5-8 years;> 35;married/widowed;male;< 1 year;no assets;;;;;;;;;;
K2843529;637;no balance;24;paid back;new car;$10 861,20;700-1400;> 8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
M6994446;439;>$300;15;no previous credits;repair;$6 472,20;>1400;1-5 years;15- 25;single;male;1-5 years;car;;;;;;;;;;
R6851907;464;no running account;24;no previous credits;new car;$2 018,80;no savings;5-8 years;< 15;divorced/living apart/married;male;>8 years;car;;;;;;;;;;
M3731627;566;no running account;24;paid back;repair;$2 697,80;>1400;1-5 years;15- 25;divorced/living apart/married;male;1-5 years;life insurance;;;;;;;;;;
R7380956;409;no balance;60;hesistant: hesistant payment of previous credits;repair;$8 803,20;no savings;1-5 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
M8702014;469;>$300;25;problematic running accounts: there are further credits running but at other banks;other;$7 004,20;>1400;1-5 years;> 35;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
R8769832;673;no balance;30;problematic running accounts: there are further credits running but at other banks;used car;$5 364,80;no savings;<1 year;25-35;married/widowed;male;< 1 year;car;;;;;;;;;;
K7558730;704;no balance;9;paid back;furniture;$1 615,60;no savings;> 8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
M5399618;646;>$300;24;paid back;household appliances;$2 881,20;no savings;1-5 years;< 15;divorced/living apart;male;1-5 years;no assets;;;;;;;;;;
J8851359;640;no balance;36;problematic running accounts: there are further credits running but at other banks;other;$4 006,80;<140;> 8 years;< 15;single;male;5-8 years;no assets;;;;;;;;;;
K686614;472;no running account;36;no problems with current credits;retraining;$3 003,00;>1400;5-8 years;25-35;single;male;< 1 year;life insurance;;;;;;;;;;
R9622550;575;no balance;48;hesistant;retraining;$17 085,60;>1400;1-5 years;25-35;divorced/living apart/married;male;1-5 years;life insurance;;;;;;;;;;
K4347991;416;>$300;36;no previous credits;used car;$15 363,60;no savings;unemployed;< 15;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
K7165185;642;>$300: or checking account for atleast one year;19;paid back;new car;$7 683,00;no savings;> 8 years;25-35;divorced/living apart/married;female;1-5 years;ownership of house or land;;;;;;;;;;
K7502813;639;>$300;24;no previous credits;retraining;$1 761,20;no savings;5-8 years;< 15;single;male;< 1 year;no assets;;;;;;;;;;
K7740596;656;no balance;12;no previous credits;retraining;$1 451,80;<140;5-8 years;15- 25;single;male;>8 years;no assets;;;;;;;;;;
R5733637;423;no running account;30;no previous credits;used car;$4 351,20;no savings;<1 year;25-35;divorced/living apart;male;>8 years;car;;;;;;;;;;
R1377425;715;no balance;15;paid back;vacation;$2 151,80;>1400;> 8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
K8388434;725;>$300;15;paid back;furniture;$2 059,40;no savings;1-5 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
R6959093;534;no balance;27;paid back;furniture;$3 528,00;140-700;1-5 years;< 15;single;male;1-5 years;car;;;;;;;;;;
R6997145;409;no balance;24;hesistant: hesistant payment of previous credits;used car;$5 679,80;no savings;5-8 years;15- 25;divorced/living apart/married;male;5-8 years;life insurance;;;;;;;;;;
J9837180;402;no running account;18;N/A;repair;$1 050,00;no savings;unemployed;< 15;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
J3996924;444;no balance;36;N/A;retraining;$8 938,00;no savings;1-5 years;25-35;divorced/living apart;male;1-5 years;no assets;;;;;;;;;;
M5748530;505;>$300;6;no problems with current credits;furniture;$2 440,20;<140;1-5 years;> 35;single;male;1-5 years;ownership of house or land;;;;;;;;;;
K5827328;607;no running account;12;no previous credits;other;$2 650,20;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
K8289993;629;>$300;42;no previous credits;furniture;$10 032,40;>1400;5-8 years;25-35;married/widowed;female;>8 years;car;;;;;;;;;;
R8079660;605;no running account;43;no previous credits;new car;$6 703,20;no savings;5-8 years;< 15;single;male;1-5 years;ownership of house or land;;;;;;;;;;
K6779337;366;no balance;24;problematic running accounts;repair;$2 571,80;no savings;5-8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
K9118778;668;no running account;24;paid back;other;$5 429,20;<140;<1 year;< 15;divorced/living apart;male;1-5 years;life insurance;;;;;;;;;;
M2089559;648;no balance;48;no previous credits;business;$7 533,40;>1400;unemployed;15- 25;single;male;1-5 years;ownership of house or land;;;;;;;;;;
M7492096;659;<= $300;12;no previous credits;furniture;$4 758,60;>1400;> 8 years;25-35;divorced/living apart;female;5-8 years;life insurance;;;;;;;;;;
J4974234;644;>$300;24;N/A;used car;$2 839,20;no savings;5-8 years;25-35;single;male;1-5 years;car;;;;;;;;;;
R6090088;652;no running account;18;paid back;other;$7 422,80;no savings;> 8 years;25-35;divorced/living apart;male;>8 years;ownership of house or land;;;;;;;;;;
J8362634;627;>$300;12;N/A;other;$2 637,60;no savings;> 8 years;> 35;single;male;5-8 years;no assets;;;;;;;;;;
J2568325;463;>$300;10;N/A;other;$9 461,00;>1400;1-5 years;< 15;single;male;>8 years;car;;;;;;;;;;
K9248423;588;no balance;48;no problems with current credits;business;$10 614,80;<140;5-8 years;25-35;single;male;>8 years;ownership of house or land;;;;;;;;;;
K8903041;708;no balance;11;no problems with current credits;used car;$2 531,00;no savings;unemployed;15- 25;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
R9694378;737;>$300;8;paid back;new car;$10 154,20;no savings;5-8 years;15- 25;single;male;1-5 years;car;;;;;;;;;;
K4456851;701;no balance;12;no previous credits;television;$17 663,00;no savings;1-5 years;> 35;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
M2840205;616;no balance;12;paid back;furniture;$1 617,00;no savings;> 8 years;15- 25;married/widowed;male;5-8 years;no assets;;;;;;;;;;
J9395068;396;>$300;36;N/A;other;$10 997,00;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K4000499;600;no running account;12;paid back;used car;$1 804,60;no savings;1-5 years;< 15;single;male;< 1 year;car;;;;;;;;;;
J3076390;596;no running account;6;paid back;furniture;$1 636,60;>1400;<1 year;< 15;single;male;>8 years;no assets;;;;;;;;;;
M7898647;411;no balance;30;paid back;other;$5 948,60;no savings;unemployed;< 15;divorced/living apart;male;1-5 years;life insurance;;;;;;;;;;
M7332200;579;>$300;24;no previous credits;other;$10 350,20;no savings;1-5 years;> 35;single;male;1-5 years;car;;;;;;;;;;
R8440095;454;no running account;16;paid back;other;$3 675,00;no savings;> 8 years;25-35;single;male;>8 years;car;;;;;;;;;;
K582533;402;no running account;12;no previous credits;television;$1 037,40;>1400;unemployed;< 15;divorced/living apart/married;female;5-8 years;car;;;;;;;;;;
M2260805;655;>$300;9;paid back;other;$2 987,60;no savings;1-5 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K6103293;521;>$300;49;no previous credits;other;$3 598,00;no savings;1-5 years;15- 25;divorced/living apart/married;female;5-8 years;no assets;;;;;;;;;;
K3875896;667;>$300;6;paid back;furniture;$1 934,80;no savings;1-5 years;> 35;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
K8489698;462;no running account;42;no previous credits;furniture;$5 551,00;no savings;<1 year;< 15;single;male;5-8 years;life insurance;;;;;;;;;;
M2434423;595;<= $300;12;no previous credits;furniture;$2 633,40;no savings;1-5 years;25-35;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
K1772803;691;no balance;9;no previous credits;television;$5 664,00;no savings;1-5 years;25-35;single;male;1-5 years;no assets;;;;;;;;;;
J1471260;652;>$300;15;no problems with current credits;furniture;$8 854,00;140-700;1-5 years;< 15;married/widowed;male;>8 years;no assets;;;;;;;;;;
K8683280;591;no running account;24;no previous credits;new car;$3 738,00;no savings;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K9473674;619;no balance;12;no previous credits: no previous credits/paid back all previous credits;retraining;$1 177,40;<140;<1 year;25-35;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
J58760;646;>$300;15;no previous credits;other;$7 453,60;140-700;> 8 years;> 35;divorced/living apart/married;male;>8 years;ownership of house or land;;;;;;;;;;
K6650529;664;no running account;27;no previous credits;furniture;$2 813,00;no savings;1-5 years;15- 25;single;male;1-5 years;life insurance;;;;;;;;;;
M3354878;629;no balance;10;no previous credits;new car;$2 129,40;no savings;1-5 years;< 15;divorced/living apart;male;1-5 years;life insurance;;;;;;;;;;
J5442572;437;no running account;18;no previous credits;other;$1 702,40;no savings;<1 year;< 15;divorced/living apart/married;male;5-8 years;life insurance;;;;;;;;;;
J2888286;618;<= $300;24;paid back;furniture;$4 407,20;>1400;1-5 years;15- 25;divorced/living apart/married;male;1-5 years;life insurance;;;;;;;;;;
J1048605;495;no balance;24;N/A;new car;$5 758,20;140-700;<1 year;15- 25;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
R9090194;604;>$300;24;no previous credits;other;$1 748,60;no savings;<1 year;< 15;married/widowed;male;1-5 years;no assets;;;;;;;;;;
R9536783;582;>$300;6;no previous credits;used car;$4 169,20;140-700;1-5 years;> 35;single;male;1-5 years;life insurance;;;;;;;;;;
R953976;462;>$300;10;paid back;repair;$3 208,80;no savings;unemployed;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
R1826204;594;>$300;12;paid back;retraining;$1 769,60;>1400;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
M1974404;586;>$300;16;paid back;used car;$5 292,00;>1400;<1 year;15- 25;divorced/living apart;female;1-5 years;life insurance;;;;;;;;;;
K6843548;647;>$300;15;no previous credits;other;$4 460,40;700-1400;5-8 years;25-35;divorced/living apart/married;female;5-8 years;life insurance;;;;;;;;;;
J1724438;659;>$300;60;N/A;vacation;$14 512,40;no savings;> 8 years;25-35;single;male;>8 years;car;;;;;;;;;;
J2584900;665;>$300;18;paid back;furniture;$8 498,00;no savings;> 8 years;15- 25;single;male;>8 years;life insurance;;;;;;;;;;
R297179;622;>$300;24;paid back;household appliances;$8 125,60;700-1400;1-5 years;< 15;single;male;1-5 years;no assets;;;;;;;;;;
J1222678;559;no running account;24;N/A;used car;$10 809,40;>1400;<1 year;> 35;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
K5110022;677;>$300;6;paid back;household appliances;$10 350,00;700-1400;1-5 years;25-35;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K5369730;671;>$300;6;hesistant: hesistant payment of previous credits;household appliances;$2 160,20;140-700;1-5 years;< 15;divorced/living apart;male;1-5 years;no assets;;;;;;;;;;
K3525632;684;no balance;11;no previous credits;used car;$2 207,80;700-1400;<1 year;< 15;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
J5393015;644;no balance;15;N/A;other;$3 819,20;>1400;5-8 years;< 15;single;male;1-5 years;no assets;;;;;;;;;;
R4468993;688;>$300;24;no problems with current credits;other;$1 003,80;>1400;> 8 years;< 15;married/widowed;male;>8 years;life insurance;;;;;;;;;;
R3709675;660;no running account;6;paid back;other;$1 204,00;no savings;> 8 years;> 35;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
J2686094;435;>$300;18;no previous credits;household appliances;$2 720,20;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
